,P001,P002,P003,P004,P005,P006,P007,P008,P009,P010,P011,P012,P013,P014,P015,P016,P017,P018,P019,P020,P021,P022,P023,P024,P025,P026,P027,P028,P029,P030,P031,P032,P033,P034,P035,P036,P037,P038,P039,P040,P041,P042,P043,P044,P045,P046,P047,P048,P049,P050,P051,P052,P053,P054,P055,P056,P057,P058,P059,P060,P061,P062,P063,P064,P065,P066,P067,P068,P069,P070,P071,P072,P073,P074,P075,P076,P077,P078,P079,P080,P081,P082,P083,P084,P085,P086,P087,P088,P089,P090,P091,P092,P093,P094,P095,P096,P097,P098,P099,P100,P101,P102,P103,P104,P105,P106,P107,P108,P109,P110,P111,P112,P113,P114,P115,P116,P117,P118,P119,P120,P121,P122,P123,P124,P125,P126,P127,P128,P129,P130,P131,P132,P133,P134,P135,P_TESTE
P102,0.1256297269074015,0.0,0.0,0.2072890493972125,0.15231794896123563,0.0,0.1256297269074015,0.10678526787129129,0.0,0.0,0.0,0.0,0.19472607670647235,0.0,0.2072890493972125,0.03846609093104148,0.0,0.17588161767036212,0.0,0.17407765595569785,0.0,0.18216310401573219,0.1305582419667734,0.03263956049169335,0.18216310401573219,0.0,0.0,0.0,0.0,0.0,0.0,0.17407765595569785,0.0,0.0,0.02175970699446223,0.0,0.11934824056203143,0.0,0.0,0.17407765595569785,0.030772872744833184,0.0,0.19472607670647235,0.13847792735174932,0.03263956049169335,0.0,0.17407765595569785,0.11306675421666136,0.1846372364689991,0.0,0.0,0.02175970699446223,0.04397040441759053,0.0,0.2763853991962833,0.10050378152592121,0.0,0.11306675421666136,0.0,0.18216310401573219,0.15231794896123563,0.0,0.0,0.11306675421666136,0.1305582419667734,0.0,0.12309149097933274,0.0,0.0,0.0,0.19472607670647235,0.19472607670647235,0.0,0.0,0.0,0.0,0.13191121325277158,0.0,0.0,0.2072890493972125,0.030772872744833184,0.13191121325277158,0.0,0.0,0.02175970699446223,0.15231794896123563,0.21357053574258258,0.10050378152592121,0.0,0.0,0.2000236728414157,0.2072890493972125,0.0,0.23079654558624887,0.0,0.0,0.1305582419667734,0.10678526787129129,0.23079654558624887,0.17407765595569785,0.0,1.0,0.04397040441759053,0.11934824056203143,0.0,0.0,0.0,0.03263956049169335,0.15231794896123563,0.0,0.13819269959814165,0.0,0.0,0.19472607670647235,0.10050378152592121,0.18844459036110228,0.15231794896123563,0.0,0.24618298195866548,0.0,0.11934824056203143,0.24618298195866548,0.0,0.14617114553795763,0.0,0.11934824056203143,0.0,0.0,0.0,0.0,0.13191121325277158,0.0,0.26382242650554316,0.0,0.15231794896123563,0.11934824056203143
P103,0.3191423692521127,0.35176323534072423,0.13847792735174932,0.44860984066493026,0.34195331170259197,0.08165932248981098,0.3960266672992126,0.1776672636296754,0.2447967036877001,0.1305582419667734,0.1305582419667734,0.10678526787129129,0.5434709420364952,0.10879853497231115,0.4626574190570907,0.23079654558624887,0.0,0.4256125026771006,0.15231794896123563,0.20100756305184242,0.11539827279312444,0.3280399256759237,0.0,0.11539827279312444,0.3867324999468644,0.07537783614444091,0.16331864497962195,0.16925080009658253,0.10050378152592121,0.26382242650554316,0.17407765595569785,0.07537783614444091,0.17407765595569785,0.11306675421666136,0.20435597284239979,0.23028309323591914,0.2296279479731466,0.17951758270431342,0.2175970699446223,0.13847792735174932,0.443848242788301,0.10050378152592121,0.1994639807825704,0.2154101092138323,0.13078470916554102,0.31091771135193186,0.18495750945292896,0.44197999993927367,0.32305410076363683,0.15231794896123563,0.15775787570985117,0.27247463045653303,0.3538880365655816,0.23391685019046898,0.22208407953709422,0.32589307097005565,0.1305582419667734,0.16319780245846674,0.3575635189867568,0.17386116060823958,0.010879853497231116,0.23079654558624887,0.17407765595569785,0.22847692344185344,0.0,0.30338993810845893,0.015386436372416592,0.10879853497231115,0.16863772920708228,0.2000236728414157,0.337099931231621,0.3324827606000899,0.03846609093104148,0.15231794896123563,0.1305582419667734,0.0,0.3298440085318352,0.19954968242915286,0.16863772920708228,0.21895282804542834,0.5510345445288065,0.30772872744833185,0.17407765595569785,0.1769440182827908,0.22303699669323787,0.21408720964441885,0.41984625326113184,0.38261904989692885,0.15231794896123563,0.17407765595569785,0.3454817489953541,0.539430265887525,0.2692626365172904,0.47525993020938156,0.15231794896123563,0.24618298195866548,0.09422229518055114,0.5041308605492039,0.4352778230243108,0.12309149097933274,0.23079654558624887,0.04397040441759053,1.0,0.15001775463106176,0.16331864497962195,0.3256795698828178,0.0,0.10001183642070785,0.16331864497962195,0.15231794896123563,0.40871194568479957,0.13078470916554102,0.17588161767036212,0.025125945381480302,0.08159890122923337,0.4711114759027557,0.37432003570532363,0.18844459036110228,0.03846609093104148,0.15231794896123563,0.350033298449319,0.22381844644643784,0.22303699669323787,0.19738550848793068,0.010879853497231116,0.495519870266576,0.15231794896123563,0.13078470916554102,0.10879853497231115,0.015386436372416592,0.46637656702789787,0.08794080883518106,0.19526765305084642,0.20100756305184242,0.14143809546400452,0.4482295921913426
P104,0.25761753226302925,0.0,0.0,0.18495750945292896,0.2631806779839076,0.0,0.3192685547276443,0.253012156852495,0.0,0.15231794896123563,0.0,0.0,0.33364884058175415,0.0,0.2393567769390845,0.030772872744833184,0.010879853497231116,0.18495750945292896,0.0,0.19472607670647235,0.0,0.33364884058175415,0.10879853497231115,0.2154101092138323,0.21895282804542834,0.0,0.0,0.1846372364689991,0.16863772920708228,0.17407765595569785,0.0,0.08794080883518106,0.0,0.0,0.22208407953709422,0.22868406484744738,0.282876190928009,0.0,0.0,0.13078470916554102,0.15001775463106176,0.0,0.33727545841416456,0.27094257703525493,0.2154101092138323,0.0,0.18216310401573219,0.2683697195983675,0.23848976377245718,0.0,0.0,0.08794080883518106,0.18848384556210326,0.1305582419667734,0.22868406484744738,0.3554085475762164,0.0,0.2447967036877001,0.0,0.23573015910667416,0.02175970699446223,0.2000236728414157,0.0,0.16863772920708228,0.02175970699446223,0.1305582419667734,0.2000236728414157,0.1305582419667734,0.0,0.1305582419667734,0.36266178324103715,0.2574898661011364,0.0,0.0,0.1305582419667734,0.02175970699446223,0.24661001260390525,0.0,0.19472607670647235,0.19462473604038075,0.3615812547517899,0.15626352755294515,0.0,0.0,0.08165932248981098,0.12309149097933274,0.33364884058175415,0.2393567769390845,0.0,0.0,0.25002959105176964,0.3263956049169334,0.046159309117249775,0.311575336541436,0.0,0.0,0.11934824056203143,0.14506471329641488,0.3742100265083686,0.14617114553795763,0.0,0.11934824056203143,0.15001775463106176,1.0,0.0,0.18495750945292896,0.010879853497231116,0.23079654558624887,0.10001183642070785,0.0,0.3300222227493438,0.0,0.0,0.18216310401573219,0.2611164839335468,0.29012942659282975,0.13769212931299843,0.0,0.12309149097933274,0.0,0.2393567769390845,0.23391685019046898,0.0,0.2265257611278361,0.0,0.29012942659282975,0.0,0.0,0.0,0.0,0.2030905986149808,0.2072890493972125,0.2865028087604194,0.0,0.11306675421666136,0.3445286940789853
P105,0.26382242650554316,0.2072890493972125,0.23079654558624887,0.2763853991962833,0.0,0.17588161767036212,0.2154101092138323,0.0,0.26382242650554316,0.0,0.15231794896123563,0.13078470916554102,0.18844459036110228,0.0,0.2889483718870235,0.0,0.0,0.26382242650554316,0.0,0.0,0.0,0.17407765595569785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17407765595569785,0.0,0.0,0.15231794896123563,0.2072890493972125,0.0,0.0,0.0,0.0,0.17588161767036212,0.0,0.0,0.21985202208795263,0.0,0.0,0.0,0.0,0.010879853497231116,0.0,0.0,0.15231794896123563,0.0,0.15231794896123563,0.0,0.251259453814803,0.0,0.0,0.15231794896123563,0.0,0.2000236728414157,0.0,0.0,0.0,0.15231794896123563,0.0,0.0,0.15231794896123563,0.0,0.0,0.20100756305184242,0.17407765595569785,0.0,0.15231794896123563,0.13847792735174932,0.0,0.0,0.0,0.0,0.19472607670647235,0.0,0.0,0.26382242650554316,0.0,0.15231794896123563,0.19472607670647235,0.0,0.251259453814803,0.0,0.0,0.17407765595569785,0.15231794896123563,0.0,0.2763853991962833,0.11934824056203143,0.2154101092138323,0.17407765595569785,0.1846372364689991,0.0,0.15231794896123563,0.2072890493972125,0.0,0.2000236728414157,0.0,0.16331864497962195,0.0,1.0,0.0,0.0,0.0,0.15231794896123563,0.1305582419667734,0.26382242650554316,0.15231794896123563,0.0,0.0,0.0,0.23079654558624887,0.18844459036110228,0.11934824056203143,0.0,0.1305582419667734,0.0,0.0,0.2889483718870235,0.0,0.0,0.26382242650554316,0.15231794896123563,0.0,0.0,0.08462540004829126,0.15231794896123563,0.0,0.0,0.26382242650554316,0.0,0.2763853991962833
P106,0.02175970699446223,0.27695585470349865,0.0,0.4045199174779452,0.4161543962690902,0.0,0.331835531665549,0.0,0.0,0.0,0.0,0.0,0.3294732638302346,0.1033586082236956,0.49670590531982334,0.0,0.0,0.3667100668759288,0.010879853497231116,0.0,0.2000236728414157,0.16543102563432363,0.0,0.0,0.40980781506237196,0.010879853497231116,0.251259453814803,0.0,0.11423846172092672,0.1305582419667734,0.2447967036877001,0.0,0.0,0.0,0.10050378152592121,0.2620592138537712,0.29315098498896436,0.15231794896123563,0.0,0.0,0.36412431750027535,0.0,0.16863772920708228,0.16434221885744973,0.0,0.23540912430931987,0.0,0.2719963374307779,0.3017967316218498,0.0,0.23391685019046898,0.0,0.03140743172685038,0.0,0.0,0.32311516382074845,0.0,0.0,0.2692626365172904,0.31980107453341566,0.0,0.0,0.0,0.0,0.0,0.4241840801331231,0.0,0.0,0.0,0.0,0.3027650354097492,0.4264519033787008,0.0,0.17407765595569785,0.0,0.010879853497231116,0.31093357409581873,0.2919371040605711,0.35032452487268534,0.0,0.4617617712772227,0.10215867658706335,0.0,0.18844459036110228,0.0,0.0,0.49608538883188014,0.4554077600393305,0.0,0.0,0.2577228092379779,0.37190542659624964,0.11967838846954228,0.3835148357773968,0.0,0.0,0.0,0.3481553119113957,0.49608538883188014,0.0,0.0,0.0,0.3256795698828178,0.18495750945292896,0.0,1.0,0.0,0.0,0.0,0.0,0.414578098794425,0.15231794896123563,0.1570371586342519,0.0,0.0,0.4293136468090935,0.43247417651493686,0.0,0.0,0.0,0.22310332740004057,0.0,0.0,0.11992540295003087,0.15231794896123563,0.5241620106390096,0.0,0.23079654558624887,0.15231794896123563,0.0,0.4205625941793868,0.18495750945292896,0.3172150604411888,0.0,0.0,0.45133546692422005
P107,0.010879853497231116,0.0,0.0,0.010879853497231116,0.010879853497231116,0.0,0.010879853497231116,0.03263956049169335,0.0,0.02175970699446223,0.0,0.0,0.0,0.0,0.0,0.0,0.15231794896123563,0.03263956049169335,0.0,0.0,0.0,0.03263956049169335,0.0,0.02175970699446223,0.010879853497231116,0.0,0.0,0.03263956049169335,0.0,0.010879853497231116,0.0,0.03263956049169335,0.0,0.0,0.010879853497231116,0.0,0.010879853497231116,0.0,0.0,0.0,0.0,0.0,0.010879853497231116,0.0,0.010879853497231116,0.0,0.0,0.03263956049169335,0.010879853497231116,0.0,0.0,0.03263956049169335,0.0,0.02175970699446223,0.0,0.0,0.0,0.010879853497231116,0.0,0.0,0.0,0.0,0.0,0.010879853497231116,0.0,0.0,0.0,0.03263956049169335,0.0,0.02175970699446223,0.0,0.03263956049169335,0.0,0.0,0.02175970699446223,0.0,0.010879853497231116,0.0,0.0,0.0,0.010879853497231116,0.0,0.0,0.0,0.0,0.010879853497231116,0.02175970699446223,0.010879853497231116,0.0,0.0,0.0,0.010879853497231116,0.0,0.0,0.0,0.0,0.010879853497231116,0.02175970699446223,0.0,0.010879853497231116,0.0,0.0,0.0,0.010879853497231116,0.0,0.0,1.0,0.02175970699446223,0.03263956049169335,0.0,0.0,0.0,0.0,0.0,0.03263956049169335,0.010879853497231116,0.03263956049169335,0.0,0.0,0.0,0.02175970699446223,0.010879853497231116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010879853497231116,0.0,0.02175970699446223,0.0,0.0,0.0
P108,0.2154101092138323,0.0,0.0,0.12309149097933274,0.13078470916554102,0.0,0.2154101092138323,0.2154101092138323,0.0,0.17407765595569785,0.0,0.0,0.2000236728414157,0.0,0.10001183642070785,0.0,0.02175970699446223,0.13078470916554102,0.0,0.11539827279312444,0.0,0.12309149097933274,0.0,0.23079654558624887,0.12309149097933274,0.0,0.0,0.15231794896123563,0.0,0.15231794896123563,0.0,0.11539827279312444,0.0,0.0,0.13078470916554102,0.0,0.11539827279312444,0.0,0.0,0.11539827279312444,0.1305582419667734,0.0,0.2154101092138323,0.0,0.2154101092138323,0.0,0.11539827279312444,0.12309149097933274,0.11539827279312444,0.0,0.0,0.11539827279312444,0.1846372364689991,0.15231794896123563,0.11539827279312444,0.2000236728414157,0.0,0.23079654558624887,0.0,0.10770505460691615,0.02175970699446223,0.1305582419667734,0.0,0.13078470916554102,0.0,0.0,0.0,0.15231794896123563,0.0,0.15231794896123563,0.10001183642070785,0.13078470916554102,0.0,0.0,0.15231794896123563,0.0,0.2154101092138323,0.0,0.0,0.10001183642070785,0.11539827279312444,0.010879853497231116,0.0,0.0,0.08462540004829126,0.12309149097933274,0.13078470916554102,0.11539827279312444,0.0,0.0,0.10770505460691615,0.2154101092138323,0.0,0.11539827279312444,0.0,0.0,0.11539827279312444,0.14617114553795763,0.11539827279312444,0.13078470916554102,0.0,0.03263956049169335,0.10001183642070785,0.23079654558624887,0.0,0.0,0.02175970699446223,1.0,0.11539827279312444,0.0,0.2154101092138323,0.0,0.0,0.010879853497231116,0.2154101092138323,0.12309149097933274,0.11539827279312444,0.0,0.0,0.0,0.13078470916554102,0.13078470916554102,0.0,0.0,0.0,0.08462540004829126,0.0,0.0,0.0,0.0,0.13078470916554102,0.0,0.13847792735174932,0.0,0.12309149097933274,0.10001183642070785
P109,0.18216310401573219,0.1305582419667734,0.15231794896123563,0.16960013132499205,0.1846372364689991,0.15231794896123563,0.16960013132499205,0.14617114553795763,0.15231794896123563,0.15231794896123563,0.1305582419667734,0.0,0.16960013132499205,0.0,0.251259453814803,0.0,0.03263956049169335,0.18844459036110228,0.0,0.1846372364689991,0.0,0.19472607670647235,0.0,0.13078470916554102,0.2000236728414157,0.0,0.0,0.17407765595569785,0.0,0.2000236728414157,0.0,0.2154101092138323,0.15231794896123563,0.15231794896123563,0.09231861823449955,0.0,0.10770505460691615,0.0,0.1305582419667734,0.1846372364689991,0.10879853497231115,0.15231794896123563,0.11539827279312444,0.0,0.11539827279312444,0.0,0.16331864497962195,0.13078470916554102,0.1846372364689991,0.1305582419667734,0.0,0.18844459036110228,0.08462540004829126,0.2154101092138323,0.16925080009658253,0.10001183642070785,0.0,0.10001183642070785,0.15231794896123563,0.08462540004829126,0.1305582419667734,0.10879853497231115,0.15231794896123563,0.10770505460691615,0.0,0.0,0.0,0.17407765595569785,0.010879853497231116,0.2154101092138323,0.2000236728414157,0.2763853991962833,0.010879853497231116,0.0,0.15231794896123563,0.0,0.11539827279312444,0.02175970699446223,0.0,0.16925080009658253,0.16331864497962195,0.02175970699446223,0.15231794896123563,0.1305582419667734,0.07693218186208296,0.23869648112406286,0.12309149097933274,0.2154101092138323,0.15231794896123563,0.15231794896123563,0.1846372364689991,0.18216310401573219,0.15231794896123563,0.23869648112406286,0.15231794896123563,0.15231794896123563,0.1846372364689991,0.18844459036110228,0.251259453814803,0.2000236728414157,0.15231794896123563,0.15231794896123563,0.16331864497962195,0.10001183642070785,0.15231794896123563,0.0,0.03263956049169335,0.11539827279312444,1.0,0.1305582419667734,0.14447418594351175,0.15231794896123563,0.0,0.1305582419667734,0.14617114553795763,0.251259453814803,0.2889483718870235,0.15231794896123563,0.0,0.1305582419667734,0.12309149097933274,0.2000236728414157,0.15231794896123563,0.0,0.0,0.15075567228888181,0.1305582419667734,0.0,0.0,0.02175970699446223,0.16331864497962195,0.0,0.2154101092138323,0.15231794896123563,0.1846372364689991,0.15075567228888181
P110,0.15231794896123563,0.10879853497231115,0.15231794896123563,0.15231794896123563,0.0,0.11967838846954228,0.15231794896123563,0.0,0.15231794896123563,0.0,0.1305582419667734,0.0,0.15231794896123563,0.0,0.1305582419667734,0.0,0.0,0.17407765595569785,0.0,0.0,0.0,0.1305582419667734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1305582419667734,0.0,0.0,0.15231794896123563,0.15231794896123563,0.0,0.0,0.0,0.0,0.17407765595569785,0.0,0.0,0.1305582419667734,0.0,0.0,0.0,0.0,0.02175970699446223,0.0,0.0,0.15231794896123563,0.0,0.15231794896123563,0.0,0.15231794896123563,0.0,0.0,0.0,0.0,0.15231794896123563,0.0,0.0,0.0,0.15231794896123563,0.0,0.0,0.0,0.0,0.0,0.03263956049169335,0.1305582419667734,0.0,0.15231794896123563,0.03263956049169335,0.0,0.0,0.0,0.0,0.02175970699446223,0.0,0.0,0.17407765595569785,0.0,0.15231794896123563,0.10879853497231115,0.0,0.15231794896123563,0.0,0.0,0.1305582419667734,0.15231794896123563,0.0,0.11967838846954228,0.1305582419667734,0.1305582419667734,0.1305582419667734,0.15231794896123563,0.0,0.15231794896123563,0.1305582419667734,0.0,0.15231794896123563,0.0,0.15231794896123563,0.0,0.1305582419667734,0.0,0.0,0.0,0.1305582419667734,1.0,0.15231794896123563,0.15231794896123563,0.0,0.0,0.0,0.1305582419667734,0.15231794896123563,0.1305582419667734,0.0,0.17407765595569785,0.0,0.0,0.1305582419667734,0.0,0.0,0.15231794896123563,0.15231794896123563,0.0,0.0,0.02175970699446223,0.15231794896123563,0.0,0.0,0.15231794896123563,0.0,0.1305582419667734
P111,0.4885526707748225,0.31491832864888675,0.2154101092138323,0.39047408700996106,0.4025545793975513,0.1570371586342519,0.535218024111047,0.29759266657970623,0.2889483718870235,0.1305582419667734,0.15231794896123563,0.10770505460691615,0.547423844031089,0.08703882797784893,0.5853004194665061,0.13847792735174932,0.0,0.5157555505070089,0.0,0.2072890493972125,0.0,0.3611854648587794,0.1305582419667734,0.2000236728414157,0.45414755311462374,0.0,0.1846372364689991,0.1846372364689991,0.16319780245846674,0.26382242650554316,0.2154101092138323,0.08165932248981098,0.15231794896123563,0.18844459036110228,0.32424275612415754,0.3038821183552277,0.2669631696782282,0.0,0.16960013132499205,0.14617114553795763,0.49775329749832353,0.18844459036110228,0.40253987662432555,0.37716825457067865,0.2154101092138323,0.2154101092138323,0.19583736295016008,0.41856574794592943,0.34271538516278016,0.17407765595569785,0.0,0.21895282804542834,0.36266178324103715,0.30463589792247125,0.29315098498896436,0.4787135538781691,0.17407765595569785,0.31551575141970234,0.36187343222787294,0.30151134457776363,0.02175970699446223,0.24618298195866548,0.15231794896123563,0.2447967036877001,0.010879853497231116,0.35957325998039574,0.11539827279312444,0.10879853497231115,0.18844459036110228,0.2000236728414157,0.4542338835093991,0.5846845821518305,0.12309149097933274,0.15231794896123563,0.1305582419667734,0.17407765595569785,0.4641574972345672,0.16960013132499205,0.23841530164946642,0.30653395926359966,0.5206211689080185,0.3300222227493438,0.15231794896123563,0.16331864497962195,0.16319780245846674,0.30166834086259015,0.4410778426759423,0.4846727457311226,0.15231794896123563,0.15231794896123563,0.4858220780201755,0.4890808073059462,0.14596855203028555,0.5181883597075138,0.15231794896123563,0.2000236728414157,0.10050378152592121,0.4160103732863139,0.48412903090044707,0.13078470916554102,0.2154101092138323,0.13819269959814165,0.40871194568479957,0.3300222227493438,0.26382242650554316,0.414578098794425,0.0,0.2154101092138323,0.14447418594351175,0.15231794896123563,1.0,0.15231794896123563,0.0,0.11934824056203143,0.19583736295016008,0.5242279184365514,0.4949303699794003,0.09422229518055114,0.14617114553795763,0.15231794896123563,0.3954557894193501,0.30653395926359966,0.2763853991962833,0.3192685547276443,0.0,0.5792995970031595,0.17407765595569785,0.2000236728414157,0.1305582419667734,0.10001183642070785,0.5491221063837243,0.25023663043631567,0.3692744729379982,0.26382242650554316,0.15775787570985117,0.5891765101012568
P112,0.17407765595569785,0.1305582419667734,0.17407765595569785,0.13847792735174932,0.0,0.1305582419667734,0.13078470916554102,0.0,0.17407765595569785,0.0,0.1305582419667734,0.0,0.14617114553795763,0.0,0.11539827279312444,0.0,0.0,0.12309149097933274,0.0,0.0,0.0,0.15231794896123563,0.0,0.0,0.0,0.03263956049169335,0.0,0.0,0.0,0.15231794896123563,0.0,0.0,0.17407765595569785,0.17407765595569785,0.0,0.0,0.0,0.0,0.15231794896123563,0.0,0.0,0.15231794896123563,0.0,0.0,0.0,0.0,0.02175970699446223,0.0,0.0,0.15231794896123563,0.0,0.15231794896123563,0.0,0.17407765595569785,0.0,0.0,0.0,0.0,0.13078470916554102,0.0,0.0,0.0,0.17407765595569785,0.0,0.0,0.0,0.0,0.0,0.03263956049169335,0.15231794896123563,0.0,0.17407765595569785,0.03263956049169335,0.0,0.0,0.0,0.0,0.030772872744833184,0.0,0.0,0.13078470916554102,0.0,0.17407765595569785,0.09231861823449955,0.0,0.15231794896123563,0.0,0.0,0.15231794896123563,0.17407765595569785,0.0,0.11539827279312444,0.11539827279312444,0.15231794896123563,0.15231794896123563,0.17407765595569785,0.0,0.12309149097933274,0.11539827279312444,0.0,0.17407765595569785,0.0,0.13078470916554102,0.0,0.15231794896123563,0.15231794896123563,0.0,0.0,0.15231794896123563,0.15231794896123563,0.15231794896123563,1.0,0.0,0.0,0.0,0.12309149097933274,0.2154101092138323,0.15231794896123563,0.0,0.15231794896123563,0.0,0.0,0.15231794896123563,0.0,0.0,0.23079654558624887,0.15231794896123563,0.0,0.0,0.02175970699446223,0.12309149097933274,0.0,0.0,0.17407765595569785,0.0,0.2154101092138323
P113,0.0,0.0,0.0,0.1570371586342519,0.21357053574258258,0.0,0.14617114553795763,0.0,0.0,0.0,0.0,0.0,0.11306675421666136,0.0,0.1570371586342519,0.0,0.0,0.16960013132499205,0.0,0.0,0.10879853497231115,0.0,0.0,0.0,0.26382242650554316,0.0,0.0,0.0,0.0,0.0,0.23079654558624887,0.0,0.0,0.0,0.0,0.0,0.0,0.11306675421666136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26382242650554316,0.0,0.0,0.0,0.0,0.22613350843332272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11539827279312444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10879853497231115,0.0,0.0,0.1570371586342519,0.0,0.0,0.0,0.0,0.0,0.1570371586342519,0.0,0.0,0.0,0.0,0.251259453814803,0.0,0.10001183642070785,0.0,0.0,0.0,0.2154101092138323,0.22613350843332272,0.0,0.0,0.0,0.17588161767036212,0.0,0.0,0.1570371586342519,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.19472607670647235,0.11539827279312444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.251259453814803,0.0,0.0,0.0,0.0,0.2154101092138323,0.0,0.0,0.0,0.0,0.1570371586342519
P114,0.10678526787129129,0.0,0.0,0.11934824056203143,0.1305582419667734,0.0,0.19472607670647235,0.08794080883518106,0.0,0.0,0.0,0.0,0.11306675421666136,0.0,0.18844459036110228,0.030772872744833184,0.0,0.09422229518055114,0.0,0.1305582419667734,0.0,0.10678526787129129,0.1305582419667734,0.010879853497231116,0.18844459036110228,0.0,0.0,0.0,0.0,0.0,0.0,0.1305582419667734,0.0,0.0,0.0,0.0,0.18844459036110228,0.0,0.0,0.1305582419667734,0.023079654558624887,0.0,0.11306675421666136,0.13078470916554102,0.010879853497231116,0.0,0.1305582419667734,0.10050378152592121,0.2154101092138323,0.0,0.0,0.0,0.025125945381480302,0.0,0.18216310401573219,0.08165932248981098,0.0,0.09422229518055114,0.0,0.09422229518055114,0.15231794896123563,0.0,0.0,0.09422229518055114,0.010879853497231116,0.0,0.2154101092138323,0.0,0.0,0.0,0.17588161767036212,0.16331864497962195,0.0,0.0,0.0,0.0,0.11306675421666136,0.0,0.0,0.17588161767036212,0.015386436372416592,0.11306675421666136,0.0,0.0,0.0,0.15231794896123563,0.11934824056203143,0.08794080883518106,0.0,0.0,0.2000236728414157,0.11306675421666136,0.0,0.2000236728414157,0.0,0.0,0.17407765595569785,0.08794080883518106,0.2000236728414157,0.1305582419667734,0.0,0.19472607670647235,0.025125945381480302,0.18216310401573219,0.0,0.0,0.0,0.010879853497231116,0.1305582419667734,0.0,0.11934824056203143,0.0,0.0,1.0,0.16960013132499205,0.18216310401573219,0.1305582419667734,0.0,0.14617114553795763,0.0,0.10050378152592121,0.2154101092138323,0.0,0.13847792735174932,0.0,0.10050378152592121,0.0,0.0,0.0,0.0,0.11306675421666136,0.0,0.18216310401573219,0.0,0.15231794896123563,0.10050378152592121
P115,0.22847692344185344,0.0,0.0,0.14687802221262006,0.10001183642070785,0.0,0.30463589792247125,0.22303699669323787,0.0,0.15231794896123563,0.0,0.0,0.22303699669323787,0.0,0.13599816871538895,0.015386436372416592,0.03263956049169335,0.19583736295016008,0.0,0.10001183642070785,0.0,0.15775787570985117,0.15231794896123563,0.23079654558624887,0.14143809546400452,0.0,0.0,0.17407765595569785,0.0,0.1305582419667734,0.0,0.13078470916554102,0.0,0.0,0.10001183642070785,0.0,0.23391685019046898,0.0,0.0,0.10001183642070785,0.06909634979907082,0.0,0.21215714319600676,0.08462540004829126,0.2154101092138323,0.0,0.10001183642070785,0.17407765595569785,0.16960013132499205,0.0,0.0,0.14617114553795763,0.13599816871538895,0.15231794896123563,0.11967838846954228,0.23935677693908455,0.0,0.19583736295016008,0.0,0.15775787570985117,0.02175970699446223,0.10879853497231115,0.0,0.14143809546400452,0.010879853497231116,0.0,0.2000236728414157,0.17407765595569785,0.0,0.15231794896123563,0.14687802221262006,0.19039743620154453,0.0,0.0,0.15231794896123563,0.0,0.21215714319600676,0.0,0.0,0.13599816871538895,0.09422229518055114,0.09422229518055114,0.0,0.0,0.08462540004829126,0.10770505460691615,0.16319780245846674,0.08159890122923337,0.0,0.0,0.1256297269074015,0.23391685019046898,0.0,0.1570371586342519,0.0,0.0,0.10001183642070785,0.17951758270431342,0.1570371586342519,0.11539827279312444,0.0,0.10050378152592121,0.08159890122923337,0.2611164839335468,0.0,0.0,0.03263956049169335,0.2154101092138323,0.14617114553795763,0.0,0.19583736295016008,0.0,0.0,0.16960013132499205,1.0,0.12511831521815783,0.14617114553795763,0.0,0.10001183642070785,0.0,0.16863772920708228,0.1570371586342519,0.0,0.09231861823449955,0.0,0.12511831521815783,0.0,0.0,0.0,0.0,0.14687802221262006,0.0,0.17951758270431342,0.0,0.10770505460691615,0.12511831521815783
